Time;L.AnkleF;L.AnkleS;L.HipF;L.HipR;L.HipS;L.Knee;L.ShoulderF;L.ShoulderS;R.AnkleF;R.AnkleS;R.HipF;R.HipR;R.HipS;R.Knee;R.ShoulderF;R.ShoulderS;TorsoR;L.HipF_real;L.HipS_real;L.HipR_real;L.Knee_real;L.AnkleF_real;L.AnkleS_real;R.HipF_real;R.HipS_real;R.HipR_real;R.Knee_real;R.AnkleF_real;R.AnkleS_real;TorsoS_real;TorsoF_real;TorsoR_real;L.ShoulderF_real;L.ShoulderS_real;L.ElbowR_real;L.Elbow_real;Neck_real;HeadR_real;HeadF_real;R.ShoulderF_real;R.ShoulderS_real;R.ElbowR_real;R.Elbow_real
9.935;0.343144;31.9761;-0.301548;-0.0477847;-30.1461;0.835602;-17.6123;-2.04271;-0.338733;-32.5355;0.273587;-0.163923;-45.7954;63.8759;-47.8271;3.75935;0.539554;-0.284051;-11.9955;-0.0509957;0.83219;0.341919;29.9806;0.288398;-45.7801;-0.154169;63.8782;-0.345912;-30.008;-0.0452613;0.145237;0.5327;-17.6042;-0.0177946;-14.9937;-24.9994;-0.0121935;0.010136;0.002896;-47.8332;0.00584664;14.9973;-25.0001
9.94;0.131093;32.194;-0.117055;-0.0474409;-30.4012;0.802198;-17.7346;-2.01165;-0.123644;-31.5979;0.0931629;-0.107831;-45.7886;63.8546;-47.7785;3.81418;0.518355;-0.125897;-12.0982;-0.0969838;0.791892;0.292551;30.0046;0.0899672;-45.8031;-0.111842;63.858;-0.124684;-29.9766;-0.0215265;-0.207867;0.496118;-17.7335;-0.0101063;-14.9983;-24.9971;-0.00351206;-0.0319623;-0.0100684;-47.7492;0.0131413;15.0013;-24.9926
9.945;-0.0877198;32.4135;0.0735678;-0.0467534;-30.656;0.770456;-17.8542;-1.98261;0.0972882;-30.6029;-0.0938505;-0.0581552;-45.7708;63.8013;-47.7316;3.86678;0.497499;-0.199448;-12.0021;0.139363;0.795498;0.407844;30.013;0.185235;-45.692;-0.112693;63.8519;-0.122107;-29.9768;-0.0837204;0.232937;0.508139;-17.7362;-0.0406338;-14.9933;-25.0015;0.0110103;0.0245067;0.00390687;-47.7786;-0.0805632;14.9898;-24.9967
9.95;-0.311345;32.6342;0.268431;-0.045722;-30.911;0.739975;-17.9701;-1.95573;0.321945;-29.5682;-0.285619;-0.0158709;-45.7427;63.7229;-47.6872;3.91691;0.477045;0.315883;-11.969;-0.148373;0.742578;-0.267496;30.0098;-0.27311;-45.7314;-0.0405348;63.7263;0.337357;-29.5046;-0.118928;0.130976;0.465436;-17.9672;-0.0450772;-15.0087;-25.0018;-0.010956;-0.0185735;0.00778642;-47.6759;0.0868254;15.0025;-25.0016
9.955;-0.537721;32.8559;0.465987;-0.0444615;-31.166;0.710353;-18.0815;-1.9311;0.548435;-28.5115;-0.480368;0.0184492;-45.7052;63.6272;-47.6459;3.96447;0.457163;0.0908142;-12.1378;-0.0693176;0.701679;-0.40832;30.0443;-0.397527;-45.6232;-0.0431345;63.6276;0.611848;-29.2103;0.098546;-0.143479;0.515024;-18.0334;-0.0314694;-14.9964;-24.9813;-0.00523819;0.0178405;-0.00455072;-47.6448;-0.0191016;14.9996;-24.999
9.96;-0.764956;33.0786;0.664402;-0.0429145;-31.4216;0.681132;-18.1877;-1.90875;0.774925;-27.4513;-0.676377;0.0445188;-45.66;63.5224;-47.6083;4.00921;0.437969;0.552836;-11.9683;-0.0517152;0.676981;-0.756593;29.9905;-0.68217;-45.6028;0.0554065;63.5371;0.763178;-28.1338;-0.0535903;-0.13391;0.491555;-18.112;0.0199988;-14.9918;-24.9889;-0.00828981;-0.0129638;0.00382491;-47.6123;-0.0161495;14.9993;-24.9997
9.965;-0.991045;33.3019;0.862015;-0.0411957;-31.6776;0.652083;-18.2879;-1.88876;0.999582;-26.4056;-0.87187;0.0622232;-45.6089;63.4174;-47.5752;4.05121;0.419577;0.851861;-12.0646;-0.0353073;0.658348;-1.05695;29.9072;-0.884995;-45.6044;0.049997;63.4199;1.01076;-26.48;0.110813;-0.0228704;0.453688;-18.2935;0.0263919;-14.9954;-25.004;0.00726732;-0.00996946;0.00611985;-47.5647;0.0232226;14.9948;-24.9994
9.97;-1.21415;33.5258;1.05728;-0.0391903;-31.9344;0.622862;-18.3814;-1.87117;1.2208;-25.3922;-1.06519;0.0717916;-45.5546;63.3213;-47.5469;4.09023;0.402159;0.860768;-11.9998;-0.0372926;0.65425;-1.02782;30.0235;-0.864842;-45.5548;0.0661162;63.4138;0.981389;-26.4022;0.0304626;-0.101166;0.399293;-18.286;0.0234139;-15.0007;-25.0032;-0.00595129;0.00879728;-0.000788127;-47.5736;0.00360634;14.9995;-24.9994
9.975;-1.43251;33.7502;1.24853;-0.0370131;-32.1921;0.593183;-18.4676;-1.85598;1.43692;-24.4289;-1.25478;0.0736824;-45.4997;63.2438;-47.5239;4.12627;0.38583;1.3044;-11.9927;-0.0476351;0.591139;-1.42197;30.0132;-1.24639;-45.4728;0.0749682;63.2471;1.42399;-24.7095;-0.0509198;-0.0938643;0.395605;-18.488;-0.036159;-15.0072;-25.0014;-0.00849405;0.00316921;-0.00558197;-47.5197;-0.0168171;15.0032;-25.0005
9.98;-1.64439;33.9749;1.4344;-0.0346067;-32.4507;0.562931;-18.5461;-1.84321;1.64645;-23.5325;-1.43898;0.0686976;-45.4474;63.1944;-47.5067;4.15933;0.370589;1.25807;-12.0277;-0.034376;0.599144;-1.51811;30.0384;-1.25509;-45.4887;0.0652693;63.2445;1.43745;-24.4258;-0.0386085;0.133325;0.381835;-18.4765;0.0285502;-15.0143;-25.0048;-0.00762534;0.0267743;-0.0048661;-47.5501;0.010136;14.992;-25.0038
9.985;-1.84825;34.2;1.61339;-0.0320856;-32.7104;0.531877;-18.6164;-1.83278;1.84785;-22.7193;-1.61643;0.0578114;-45.401;63.1826;-47.4955;4.18941;0.356609;1.62837;-12.0144;-0.0442007;0.528274;-1.90721;29.9269;-1.63771;-45.3981;0.0533301;63.186;1.85699;-22.7143;-0.0297001;-0.135948;0.346427;-18.6309;0.0113108;-14.9972;-24.9984;-0.00751555;0.0178678;-0.00878909;-47.5006;0.0116113;14.9972;-25.0023
9.99;-2.04254;34.4252;1.78425;-0.0293927;-32.9712;0.499906;-18.6782;-1.8247;2.03984;-22.0047;-1.78574;0.042227;-45.3639;63.2175;-47.4906;4.21645;0.343889;1.66116;-11.9998;-0.0439604;0.529148;-1.89366;29.9227;-1.59964;-45.3722;0.0592041;63.1825;1.84997;-22.7209;-0.0630934;0.193923;0.378474;-18.6164;0.0211189;-15.0057;-25.0059;0.00491774;-0.0361579;0.00909781;-47.5095;0.00327849;14.9983;-25
9.995;-2.226;34.6507;1.94582;-0.0265852;-33.2332;0.467075;-18.7312;-1.81891;2.22107;-21.4027;-1.94565;0.0233194;-45.3394;63.3078;-47.4922;4.24058;0.332602;1.94562;-12.0028;-0.0302722;0.468606;-2.19971;29.91;-1.94105;-45.3411;0.0233593;63.3081;2.21148;-21.4045;-0.0656307;-0.0253138;0.385359;-18.7301;0.0168023;-14.9996;-25.0009;0.00357902;-0.0133293;-0.00708215;-47.4899;-0.0124388;15.0017;-24.9988
10;-2.39737;34.8765;2.09697;-0.0237205;-33.4963;0.433328;-18.7752;-1.8153;2.39038;-20.9264;-2.09508;0.00246372;-45.3305;63.4615;-47.5004;4.26177;0.32269;2.10561;-12.0005;-0.0284641;0.434263;-2.39673;29.9597;-2.10536;-45.302;0.0222391;63.4613;2.37579;-20.9093;-0.0554424;0.0811426;0.363393;-18.7763;0.0183595;-14.9983;-24.9995;-0.00250518;-0.0115184;-0.00324423;-47.5132;0.0132506;15.0003;-25.0011
10.005;-2.55562;35.1026;2.23683;-0.0207411;-33.7604;0.398721;-18.8101;-1.81376;2.54663;-20.5871;-2.23299;-0.018793;-45.3401;63.6853;-47.5153;4.28022;0.31421;2.10602;-11.9964;-0.0142854;0.436804;-2.37748;30.0309;-2.08383;-45.2626;0.0204906;63.461;2.39379;-20.9299;0.0156821;-0.128552;0.317986;-18.7724;-0.00758186;-14.9999;-24.9995;-0.00834291;-0.0108783;-0.00331679;-47.4986;-0.0158022;14.9996;-24.9995
10.01;-2.69983;35.3291;2.3646;-0.0177044;-34.0257;0.363484;-18.8361;-1.81416;2.68883;-20.3945;-2.35864;-0.039133;-45.3704;63.9849;-47.5369;4.29598;0.307163;2.37267;-11.9904;-0.0667493;0.363858;-2.68114;29.8751;-2.36083;-45.375;-0.0456876;63.9848;2.73719;-20.387;0.0727278;0.122452;0.315527;-18.8309;0.023168;-15.0038;-24.9997;-0.00995118;0.00688483;-0.00865518;-47.5375;-0.00793738;15.0022;-24.9989
10.015;-2.82927;35.5562;2.47953;-0.0146677;-34.292;0.327732;-18.853;-1.81645;2.81632;-20.3568;-2.47128;-0.0570666;-45.4231;64.3648;-47.5651;4.30916;0.301605;2.36169;-11.9705;-0.0650307;0.361727;-2.75447;30.0373;-2.36959;-45.3705;-0.0627362;63.9826;2.70566;-20.4031;-0.0742306;-0.0566975;0.339242;-18.8295;0.00680287;-14.9964;-24.9968;0.00319653;-0.00223727;0.00284136;-47.5309;-0.0104917;15.0019;-24.9993
10.02;-2.94328;35.7838;2.58117;-0.011631;-34.5592;0.29175;-18.8611;-1.8204;2.92827;-20.48;-2.5704;-0.0714478;-45.4992;64.8277;-47.5997;4.31993;0.29748;2.56916;-11.9899;0.0389867;0.29113;-2.92181;29.9511;-2.5718;-45.5084;-0.0718569;64.8294;2.90526;-20.4941;0.051363;-0.0584617;0.306484;-18.8545;-0.00760498;-15.0023;-25.0004;-0.00457444;-0.00277831;-0.0027187;-47.5901;-0.0152945;14.9968;-24.9989
10.025;-3.04143;36.0122;2.66895;-0.00865166;-34.8271;0.255768;-18.8606;-1.82596;3.0243;-20.7683;-2.65554;-0.0811881;-45.5988;65.3748;-47.6408;4.32835;0.294787;2.59531;-11.9901;0.0387955;0.295747;-3.03384;29.9112;-2.57361;-45.5144;-0.0776396;64.8287;2.93406;-20.4709;-0.0341168;0.117343;0.296321;-18.8603;0.0189879;-14.9988;-25.0009;-0.00964238;-0.00875908;-0.00443745;-47.6063;0.0226216;14.9984;-24.9996
10.03;-3.12342;36.2416;2.74269;-0.00567228;-35.0956;0.220016;-18.8517;-1.83289;3.10411;-21.2238;-2.72659;-0.0855426;-45.7212;66.0058;-47.6879;4.33471;0.293469;2.73675;-12.045;0.0661982;0.220151;-3.11596;29.8676;-2.70289;-45.7277;-0.0836577;66.0182;3.06785;-21.2175;0.0683019;-0.0594552;0.283808;-18.8496;0.015327;-14.9984;-24.9999;-0.00298331;-0.00470042;-0.00314014;-47.6882;-0.0242609;15.0027;-25.0016
10.035;-3.18822;36.4015;2.80131;-0.00441178;-35.336;0.21102;-18.8317;-1.8408;3.16645;-21.7292;-2.78217;-0.085428;-45.8;66.5851;-47.729;4.3393;0.293469;2.81349;-12.0171;0.0603789;0.209113;-3.23483;30.0053;-2.78557;-45.8063;-0.0939811;66.3377;3.19483;-21.5951;-0.0487762;0.0776729;0.295255;-18.8275;-0.00624126;-15.0009;-24.9999;0.00478113;0.00693947;0.001448;-47.7182;-0.0357678;15.0032;-24.9886
10.04;-3.23274;36.3997;2.84136;-0.00905273;-35.5246;0.239611;-18.7975;-1.84911;3.20977;-22.1463;-2.8205;-0.0840529;-45.7593;66.9571;-47.7505;4.34205;0.294672;2.79803;-12.0036;0.0164744;0.213402;-3.17897;29.9509;-2.79103;-45.8094;-0.0893491;66.5823;3.1547;-21.7318;0.0860057;0.123162;0.320254;-18.8304;0.00718536;-14.9941;-24.9995;-0.00350854;-0.0166828;0.00114747;-47.7243;0.0107097;14.9971;-24.9983
10.045;-3.25434;36.2345;2.86043;-0.0221162;-35.6689;0.292896;-18.7498;-1.8577;3.2336;-22.4781;-2.84141;-0.0830216;-45.6042;67.1293;-47.7537;4.34256;0.296849;2.84666;-12.0044;-0.0472279;0.287551;-3.38721;29.9162;-2.848;-45.6002;-0.0936333;67.1332;3.25396;-22.465;-0.0883614;-0.0893301;0.279628;-18.7269;0.0152996;-15.012;-25.0015;0.00647502;0.0139882;-0.00178728;-47.7511;-0.0073243;15.0046;-24.9998
10.05;-3.25205;35.9109;2.85723;-0.0446907;-35.7733;0.365604;-18.6894;-1.86635;3.23801;-22.7285;-2.84485;-0.0827924;-45.3412;67.1126;-47.7407;4.34067;0.300058;2.85376;-12.0014;-0.0300502;0.287851;-3.37906;29.9842;-2.84264;-45.5907;-0.0807444;67.1354;3.23434;-22.4677;-0.0789198;-0.0940561;0.320527;-18.7461;-0.0288891;-14.9913;-25.0019;-0.00561143;-0.0131144;0.00833283;-47.7457;-0.0147999;15.0065;-25.001
10.055;-3.22604;35.4374;2.83196;-0.0762607;-35.8421;0.45384;-18.6174;-1.87489;3.22306;-22.9025;-2.83093;-0.0832508;-44.9793;66.9207;-47.7137;4.33614;0.304069;2.83139;-12.0089;-0.0894913;0.441995;-3.35236;29.9615;-2.81985;-44.9774;-0.0861892;66.9198;3.21221;-22.8998;0.0517728;0.113081;0.303643;-18.6238;-0.0217034;-14.9954;-24.9945;0.0106278;0.0129774;-0.00374637;-47.7044;-0.00492348;14.9982;-25.0002
10.06;-3.1778;34.8256;2.78572;-0.115336;-35.88;0.554394;-18.5352;-1.88314;3.18931;-23.0063;-2.80016;-0.0839956;-44.5286;66.5699;-47.6755;4.32875;0.308824;2.81081;-12.0074;-0.094869;0.442678;-3.18635;30.0355;-2.8278;-44.9761;-0.0862916;66.9216;3.22672;-22.908;-0.0552657;-0.106919;0.298261;-18.6013;0.0220205;-15;-24.9968;-0.0104578;-0.00651369;0.00437132;-47.6941;0.00816891;15.0059;-24.9999
10.065;-3.10944;34.0896;2.72058;-0.159798;-35.8921;0.664345;-18.4441;-1.89099;3.13757;-23.0473;-2.75341;-0.0847978;-44.0008;66.0793;-47.6288;4.31844;0.314267;2.68336;-12.0005;-0.160213;0.654305;-3.28244;29.9692;-2.74834;-44.2602;-0.088879;66.0855;3.22502;-23.0435;-0.058363;0.136412;0.309544;-18.4482;0.0176219;-14.9984;-25.0003;-0.0158624;-0.0143522;-0.0141222;-47.6321;0.0120485;15.0002;-25.0004
10.07;-3.02338;33.2451;2.63876;-0.207067;-35.8834;0.780941;-18.3456;-1.89832;3.06905;-23.0337;-2.69176;-0.085428;-43.4085;65.4701;-47.5766;4.30532;0.320283;2.63837;-12.0078;-0.204874;0.780663;-3.10536;30.0066;-2.6986;-43.6684;-0.0902476;65.4704;3.01935;-23.0275;-0.038806;0.158979;0.354979;-18.3276;-0.0297475;-14.9986;-25.0024;-0.00999318;-0.0105132;-0.00595616;-47.5758;0.00581932;14.9998;-24.999
10.075;-2.92231;32.3101;2.54279;-0.254909;-35.8596;0.901549;-18.2414;-1.90497;2.98505;-22.9751;-2.61647;-0.0858291;-42.7655;64.7652;-47.5219;4.28933;0.326758;2.63449;-12.0012;-0.203654;0.781292;-3.06064;29.9624;-2.68632;-43.3547;-0.0855712;65.4698;3.06618;-23.0302;0.0900492;-0.195955;0.350197;-18.3402;0.0139609;-15.0033;-25.0006;-0.00740591;0.0211189;0.00989011;-47.5799;-0.0237195;14.9984;-24.999
10.08;-2.80881;31.3037;2.43524;-0.301089;-35.8262;1.02347;-18.1329;-1.91087;2.88731;-22.8816;-2.52915;-0.0860583;-42.086;63.9892;-47.4675;4.27077;0.333691;2.44513;-11.9935;-0.299121;1.02098;-2.78296;29.9823;-2.52938;-42.3692;-0.0848129;63.988;2.87994;-22.8665;0.0330581;-0.104194;0.354514;-18.1217;-0.0168912;-14.9881;-25.0033;0.00939834;0.0171301;0.00983547;-47.4498;-0.0233566;14.9932;-24.9946
10.085;-2.68534;30.2458;2.31859;-0.343775;-35.7888;1.14414;-18.0219;-1.91591;2.77747;-22.7645;-2.4314;-0.0861729;-41.3846;63.1676;-47.4163;4.2498;0.340967;2.39483;-12.0044;-0.288251;1.01827;-2.79297;29.9806;-2.55154;-42.0835;-0.0863702;63.9891;2.86933;-22.8802;0.0216927;-0.0797402;0.335799;-18.1228;-0.018617;-15.0047;-24.9951;0.00625645;0.00942566;0.00590128;-47.4698;-0.00996877;15.0026;-25.0003
10.09;-2.55407;29.1571;2.19517;-0.381303;-35.7532;1.26074;-17.9099;-1.9201;2.65738;-22.6351;-2.32483;-0.0861729;-40.6758;62.3266;-47.3708;4.22671;0.34853;2.20921;-11.9878;-0.375206;1.26345;-2.60251;29.0804;-2.31289;-41.0378;-0.0794302;62.3259;2.62435;-22.625;-0.0232741;0.140593;0.355826;-17.9127;-0.0606645;-14.9905;-24.9999;0.0152723;-0.0244427;-0.00635016;-47.3704;-0.0152543;15.0023;-24.9998
10.095;-2.41725;28.0585;2.06712;-0.412644;-35.7248;1.37029;-17.7984;-1.9233;2.52892;-22.5054;-2.21122;-0.0861729;-39.9741;61.4926;-47.3332;4.20184;0.356265;2.2106;-11.995;-0.378394;1.25544;-2.5637;29.1734;-2.32195;-40.8834;-0.0909388;62.3249;2.65705;-22.6158;0.0510352;-0.152988;0.361317;-17.9133;0.0680833;-15.0134;-25.002;-0.0112158;0.0162012;0.00775909;-47.3745;0.0063111;14.9996;-25.0002
10.1;-2.27665;26.9709;1.93654;-0.436823;-35.7088;1.46987;-17.6887;-1.92554;2.39393;-22.3874;-2.0921;-0.0861729;-39.2934;60.6916;-47.3054;4.1756;0.364172;1.94163;-11.9972;-0.436605;1.46934;-2.17295;26.94;-2.09134;-39.5878;-0.0868074;60.6859;2.36904;-22.4527;0.026146;-0.0707738;0.353339;-17.669;0.0150811;-15.0076;-24.9979;0.00431668;0.0160373;-0.0035552;-47.3072;-0.0178948;15.0104;-25.0003
10.105;-2.13398;25.9147;1.80528;-0.453382;-35.7103;1.55621;-17.5824;-1.92669;2.25419;-22.2928;-1.9692;-0.0861156;-38.6471;59.9483;-47.2891;4.14844;0.372079;1.80235;-11.9963;-0.455089;1.55646;-2.18364;26.5106;-1.97694;-39.1495;-0.0870193;59.9582;2.23396;-22.2982;0.0295064;0.112534;0.371098;-17.5818;-0.00863634;-15.0038;-25.0023;-0.00911277;-0.0345085;0.0121031;-47.2874;-0.00409664;14.9984;-24.9988
10.11;-1.99086;24.9096;1.67493;-0.46209;-35.7338;1.62611;-17.4805;-1.9268;2.11146;-22.2327;-1.84401;-0.0860583;-38.0475;59.2865;-47.2853;4.12071;0.380043;1.70613;-12.0674;-0.463126;1.62761;-1.89493;25.6726;-1.82893;-38.4698;-0.0718879;59.5939;2.08138;-22.264;0.031856;0.0393419;0.432078;-17.4778;-0.0169333;-15.002;-25.0033;0.0120211;0.023933;-0.00342443;-47.2865;0.0175126;14.9969;-25.0007
10.115;-1.84865;23.975;1.54699;-0.463179;-35.7834;1.67647;-17.3842;-1.92588;1.96754;-22.2177;-1.71807;-0.086001;-37.5055;58.7275;-47.2951;4.09298;0.387835;1.54075;-12.02;-0.461887;1.67698;-1.96729;24.4323;-1.7213;-37.6645;-0.098681;58.7226;1.92928;-22.2282;-0.027833;0.111605;0.379758;-17.3628;-0.0225936;-14.9998;-24.9992;0.0101087;-0.00120317;-0.00598466;-47.2945;-0.00529801;15.0014;-25.0004
10.12;-1.70873;23.1288;1.42283;-0.457106;-35.8628;1.70438;-17.2945;-1.92382;1.82407;-22.2572;-1.59282;-0.0858864;-37.0309;58.2905;-47.3189;4.06565;0.39557;1.54895;-12.1126;-0.463772;1.67717;-1.85865;23.9454;-1.7349;-37.531;-0.0874503;58.7275;1.97059;-22.1738;-0.0448052;-0.0864846;0.372655;-17.3732;0.0101906;-15.0061;-25.0005;-0.010354;-0.0129841;-0.00775261;-47.2939;-0.0119365;14.9985;-25.0002
10.125;-1.57237;22.3878;1.30354;-0.444443;-35.9749;1.70736;-17.2124;-1.92073;1.68272;-22.3594;-1.46964;-0.0857145;-36.6317;57.9919;-47.3569;4.03924;0.403019;1.29304;-12.0369;-0.462989;1.70585;-1.26504;22.6121;-1.47892;-36.6558;-0.0898075;57.9994;1.67523;-22.3492;-0.0683338;-0.0510745;0.469699;-17.216;-0.0140583;-15.0011;-24.9979;-0.0101976;0.0496691;-0.007421;-47.3679;0.00232226;15.0016;-24.9997
10.13;-1.4407;21.7674;1.19015;-0.426223;-36.122;1.68352;-17.1385;-1.91649;1.54498;-22.5312;-1.34989;-0.0855426;-36.3145;57.8449;-47.4092;4.0142;0.41018;1.31101;-12.0706;-0.437671;1.70902;-1.65194;22.6095;-1.46297;-36.6612;-0.0926126;57.9929;1.6705;-22.3151;0.0808694;-0.156863;0.396452;-17.2136;-0.0174328;-15.0001;-25.0006;0.00530023;-0.0401818;0.00975351;-47.3621;0.00674823;15.004;-24.9989
10.135;-1.315;21.2859;1.08364;-0.403477;-36.3056;1.6331;-17.0737;-1.91122;1.4124;-22.777;-1.23478;-0.0853134;-36.0833;57.8581;-47.4754;3.99094;0.416999;1.0881;-12.0066;-0.400571;1.63419;-1.33329;21.3047;-1.26466;-36.1063;-0.0793185;57.8576;1.42169;-22.7864;-0.0941323;-0.0588345;0.431176;-17.0706;-0.0326955;-15.0024;-24.9965;0.0124856;-0.0365941;-0.0108244;-47.4808;0.00472649;14.998;-25.0018
10.14;-1.19668;21.0852;0.985659;-0.376204;-36.5335;1.57518;-17.017;-1.9048;1.28612;-23.0756;-1.12529;-0.0851415;-35.9124;57.9845;-47.5494;3.96991;0.423416;1.02333;-12.0976;-0.365015;1.57223;-1.26421;21.1041;-1.11157;-35.9437;-0.0918513;57.9897;1.29399;-23.0572;-0.0656207;-0.108896;0.456994;-17.0103;0.0288234;-15.0006;-24.9983;-0.0171518;0.0265011;-0.00588901;-47.5511;-0.0116152;15.0045;-24.9991
10.145;-1.08742;21.2136;0.897538;-0.34452;-36.8284;1.47886;-16.9681;-1.89718;1.16712;-23.4167;-1.02216;-0.0849123;-35.7894;58.2014;-47.6281;3.95146;0.429317;0.985542;-12.1763;-0.374899;1.57026;-1.27619;21.0763;-1.10944;-35.9274;-0.0775462;57.9924;1.27741;-23.032;-0.106321;0.199196;0.418062;-17.0189;0.0282497;-15.0038;-25.0007;0.0111469;-0.0225314;0.0071034;-47.5445;0.0431668;14.9983;-24.9993
10.15;-0.988066;21.6685;0.819502;-0.309798;-37.1958;1.33453;-16.9276;-1.88853;1.05642;-23.8047;-0.926301;-0.0847405;-35.7188;58.5178;-47.7123;3.93576;0.43476;0.820333;-12.0747;-0.303384;1.34044;-0.695803;21.8498;-0.932276;-35.7235;-0.0766557;58.5222;1.08043;-23.7885;-0.108626;-0.0757548;0.446148;-16.9245;-0.0283108;-15.0077;-25.001;-0.0150323;0.00669359;-0.0131275;-47.7078;-0.0297867;15.0142;-24.9981
10.155;-0.899028;22.4383;0.751262;-0.273988;-37.6286;1.14901;-16.8955;-1.87873;0.955178;-24.2393;-0.838638;-0.0845113;-35.6994;58.9321;-47.801;3.92287;0.439573;0.815033;-12.0075;-0.310018;1.3444;-1.02507;21.6454;-0.880455;-35.725;-0.084874;58.5213;1.05786;-23.8104;-0.107703;0.151576;0.436258;-16.9239;0.0147532;-14.9941;-25.0016;0.00338777;-0.0227989;0.0106278;-47.7266;0.00688483;15.001;-25.0011
10.16;-0.820132;23.3563;0.691503;-0.238752;-38.0194;0.983196;-16.8651;-1.8675;0.862588;-24.5967;-0.758424;-0.084454;-35.5921;59.1815;-47.866;3.9133;0.443928;0.689467;-11.9951;-0.240148;0.987919;-0.814016;23.4259;-0.722928;-35.5658;-0.0816665;59.1765;0.943003;-24.5882;-0.116594;-0.130889;0.421587;-16.86;0.00718536;-15.0015;-24.998;-0.00701834;-0.0130504;-0.00844318;-47.8997;-0.0161763;14.9978;-24.9959
10.165;-0.749257;24.3398;0.638103;-0.205864;-38.3424;0.831362;-16.8336;-1.85466;0.777962;-24.8343;-0.684914;-0.0845686;-35.3503;59.1766;-47.8989;3.90637;0.447652;0.649824;-11.9948;-0.210829;0.83536;-0.746119;23.8114;-0.683362;-35.4377;-0.10232;59.1768;0.839266;-24.8318;-0.0718266;-0.149353;0.418417;-16.8328;0.00510898;-15.0003;-24.9997;0.00540951;-0.0154089;-0.00913336;-47.8537;0.0490681;14.9963;-24.9992
10.17;-0.684914;25.3698;0.589459;-0.17607;-38.5994;0.686976;-16.801;-1.84034;0.700727;-24.9553;-0.617763;-0.0847978;-34.9796;58.9264;-47.9021;3.90138;0.450689;0.599363;-11.9795;-0.172659;0.684221;-0.691009;25.0825;-0.617118;-35.0555;-0.0859185;58.9229;0.719629;-24.9924;0.0866614;0.166465;0.418472;-16.7989;-0.0131965;-15.0026;-25.0017;0.0112288;0.0228675;0.011502;-47.9092;0.0140702;15.0051;-25.0028
10.175;-0.626071;26.4293;0.544768;-0.149427;-38.7892;0.549982;-16.7674;-1.8247;0.630254;-24.9629;-0.556342;-0.0850842;-34.4854;58.4394;-47.8782;3.89766;0.453038;0.493085;-11.9884;-0.13892;0.55218;-0.899549;26.388;-0.565165;-34.6707;-0.0806834;58.4396;0.641737;-24.9505;0.0746403;0.112534;0.47825;-16.7731;0.0165564;-14.9996;-25.0015;0.00876996;0.00401615;0.00628377;-47.8756;0.00792302;15.0018;-25.0004
10.18;-0.571984;27.5005;0.503286;-0.125707;-38.9099;0.421353;-16.7326;-1.8078;0.565739;-24.8594;-0.500078;-0.0853707;-33.8727;57.7229;-47.8299;3.89439;0.454699;0.538438;-11.9329;-0.145179;0.540732;-0.602275;26.3355;-0.561923;-34.4978;-0.0944725;58.4387;0.637229;-24.9337;0.101387;0.169798;0.452295;-16.7351;0.01295;-14.9947;-24.996;0.0218566;-0.0169712;0.00571004;-47.8712;0.0106005;14.9978;-25.0012
10.185;-0.521678;28.5647;0.464382;-0.104393;-38.9594;0.302235;-16.6967;-1.78986;0.506208;-24.6468;-0.44811;-0.0855426;-33.1457;56.7831;-47.76;3.89107;0.455616;0.44246;-12.0004;-0.0988221;0.305446;-0.452263;28.4132;-0.438561;-33.7327;-0.064563;56.7794;0.425739;-24.6554;-0.101252;0.228019;0.450301;-16.6974;0.0383857;-14.9985;-24.9999;-0.00583836;0.0205998;0.00781374;-47.764;0.0124036;14.997;-25.0006
10.19;-0.474294;29.6027;0.427197;-0.0851415;-38.9354;0.193889;-16.6594;-1.77096;0.450689;-24.3261;-0.399638;-0.0857718;-32.3078;55.6243;-47.6711;3.88706;0.455845;0.459863;-11.8947;-0.113634;0.298725;-0.531558;28.5436;-0.419952;-33.4029;-0.0805061;56.7873;0.507811;-24.6684;-0.0756791;0.132724;0.446968;-16.6924;-0.0382962;-15.0002;-25.0004;0.00516362;0.0182776;-0.0114362;-47.7573;-0.0374132;14.9978;-25.0015
10.195;-0.428515;30.595;0.3907;-0.0677236;-38.8359;0.0975747;-16.6205;-1.7513;0.397919;-23.8976;-0.35363;-0.086001;-31.3611;54.2492;-47.5659;3.8819;0.455444;0.355798;-12.029;-0.0748069;0.0813885;-0.757023;30.0578;-0.341435;-32.3973;-0.0912532;54.2458;0.367819;-23.8992;0.144144;-0.220241;0.499068;-16.6303;0.0422379;-15.0015;-25.0029;0.0173214;-0.0178796;0.0180044;-47.5555;-0.0135171;15.0082;-24.9941
10.2;-0.382908;31.5218;0.353744;-0.0518527;-38.6586;0.0146677;-16.5799;-1.73096;0.346697;-23.3605;-0.308939;-0.0862301;-30.3067;52.6578;-47.447;3.87509;0.45447;0.399293;-12.0149;-0.0682347;0.10483;-0.537909;29.7705;-0.355925;-31.9912;-0.0831572;54.245;0.422816;-23.8899;0.108272;-0.101051;0.468524;-16.6159;-0.0592442;-14.9896;-24.9962;0.00879728;0.0186874;-0.00816679;-47.5513;-0.0204085;14.9956;-24.9978
