Time HeadF HeadR L.AnkleF L.AnkleS L.Elbow L.ElbowR L.HipF L.HipR L.HipS L.Knee L.ShoulderF L.ShoulderS Neck R.AnkleF R.AnkleS R.Elbow R.ElbowR R.HipF R.HipR R.HipS R.Knee R.ShoulderF R.ShoulderS TorsoF TorsoR TorsoS L.HipF_real L.HipS_real L.HipR_real L.Knee_real L.AnkleF_real L.AnkleS_real R.HipF_real R.HipS_real R.HipR_real R.Knee_real R.AnkleF_real R.AnkleS_real TorsoS_real TorsoF_real TorsoR_real L.ShoulderF_real L.ShoulderS_real L.ElbowR_real L.Elbow_real Neck_real HeadR_real HeadF_real R.ShoulderF_real R.ShoulderS_real R.ElbowR_real R.Elbow_real Yaw Pitch Roll R.FTS.Ankle_Fx R.FTS.Ankle_Fy R.FTS.Ankle_Fz R.FTS.Ankle_Tx R.FTS.Ankle_Ty R.FTS.Ankle_Tz L.FTS.Ankle_Fx L.FTS.Ankle_Fy L.FTS.Ankle_Fz L.FTS.Ankle_Tx L.FTS.Ankle_Ty L.FTS.Ankle_Tz
21488 0 0 -30.6998 10.9253 -120 0 -33.1472 -0.120951 -11.1346 59.5301 19.0346 7.82317 0 -46.7021 14.193 -120 0 -24.3465 -0.419577 -14.314 66.6145 18.3896 -7.42593 0 0.0712187 0 -33.1325 -11.179 -0.103833 59.5231 -31.0974 10.9315 -24.2621 -14.3094 -0.419778 66.5628 -39.998 14.1985 -0.0291447 -0.043013 0.0693401 19.0346 7.82223 0.000792302 -120 -0.0008501 -0.00396382 -0.00100052 18.3901 -7.42706 0.00202174 -120 3.32349 5.44956 -0.850479 -0.747102 0.323621 10.4205 0.00766346 0.267896 0.012546 30.1977 2.16953 -904.078 3.65249 -14.2483 0.0648412
21496 0 0 -30.6935 10.924 -120 0 -33.1618 -0.121811 -11.1334 59.5386 19.0349 7.82448 0 -46.6712 14.1879 -120 0 -24.4298 -0.418775 -14.309 66.6664 18.3893 -7.42462 0 0.0709322 0 -33.1455 -11.177 -0.118469 59.5338 -30.8133 10.9159 -24.3495 -14.301 -0.419324 66.6117 -40.0128 14.1916 0.0105458 0.0213375 0.0741212 19.039 7.82308 0.00316921 -120 0.00215834 0.00521826 0.0013114 18.3934 -7.426 -0.0040153 -120 3.31479 5.4527 -0.844354 1.06052 -0.524525 10.9315 -0.00434415 0.273632 -0.0162605 12.3417 1.83683 -922.599 4.26203 -13.8834 0.057029
21501 0 0 -30.6873 10.9228 -120 0 -33.1764 -0.12267 -11.1322 59.5471 19.0352 7.8258 0 -46.6399 14.1827 -120 0 -24.5137 -0.417915 -14.304 66.7186 18.389 -7.4233 0 0.0706457 0 -33.1536 -11.1188 -0.123727 59.5429 -30.6824 10.9224 -24.4267 -14.3143 -0.417349 66.6667 -39.9967 14.1939 -0.0218019 0.0240696 0.0765801 19.0356 7.82472 -0.00199072 -120 -0.0015434 0.00939834 -0.00110977 18.3894 -7.4241 0.00316921 -120 3.31424 5.46356 -0.824923 2.72126 -0.627422 10.6453 -0.00261578 0.252628 -0.0216934 2.73982 -9.46852 -942.074 4.78224 -15.7335 -0.282914
21507 0 0 -30.6809 10.9215 -120 0 -33.1912 -0.123587 -11.131 59.5558 19.0355 7.82712 0 -46.6081 14.1774 -120 0 -24.5982 -0.417056 -14.299 66.771 18.3886 -7.42198 0 0.0704165 0 -33.1715 -11.1646 -0.121158 59.5481 -30.822 10.9221 -24.5175 -14.3069 -0.415789 66.7193 -39.995 14.1841 0.0120485 0.0140155 0.0724273 19.0358 7.82622 -0.00108147 -120 0.002896 -0.00214519 0.001448 18.3889 -7.4232 0.00114747 -120 3.30655 5.46732 -0.808764 1.72424 0.562941 11.1955 0.00341813 0.268906 0.0131366 -1.49675 -13.3976 -941.137 4.78384 -13.7141 -0.400925
21513 0 0 -30.6746 10.9203 -120 0 -33.2061 -0.124446 -11.1297 59.5645 19.0358 7.82849 0 -46.576 14.1722 -120 0 -24.6834 -0.416254 -14.2939 66.8236 18.3883 -7.42061 0 0.07013 0 -33.1916 -11.1181 -0.130156 59.5567 -31.1899 10.8974 -24.5991 -14.3088 -0.423967 66.7699 -39.9983 14.1845 0.00781374 0.0319926 0.070269 19.0321 7.82636 0.00185781 -120 -0.00363903 0.00152996 -0.00215563 18.39 -7.42113 0.00251351 -120.001 3.28635 5.47336 -0.821357 2.22694 0.356551 11.6704 0.00380247 0.274354 0.00615703 -5.11194 -7.6243 -956.185 5.08681 -16.7684 -0.225634
21518 0 0 -30.6681 10.919 -120 0 -33.2211 -0.125363 -11.1284 59.5733 19.0361 7.82981 0 -46.5435 14.1669 -120 0 -24.7691 -0.415394 -14.2888 66.8764 18.3879 -7.41923 0 0.0698436 0 -33.1985 -11.2116 -0.0900143 59.5645 -30.7794 10.8578 -24.6816 -14.2649 -0.423175 66.8228 -39.998 14.1881 0.0158187 0.0388774 0.0703236 19.0363 7.82879 0.000683019 -120 -0.00122275 0.00519094 0.00259547 18.3865 -7.42114 0.00133872 -120 3.27054 5.4827 -0.833183 2.37377 -0.67094 11.8662 -0.00294743 0.287576 -0.0248932 -9.01531 2.1195 -968.625 5.25937 -15.9708 0.0650382
21524 0 0 -30.6617 10.9178 -120 0 -33.2363 -0.12628 -11.1271 59.5822 19.0364 7.83119 0 -46.5106 14.1615 -120 0 -24.8555 -0.414478 -14.2836 66.9294 18.3876 -7.41786 0 0.0695571 0 -33.2237 -11.1834 -0.121597 59.574 -30.711 10.9381 -24.7702 -14.2907 -0.415763 66.8768 -39.9995 14.1652 0.0036883 -0.0272892 0.0714438 19.0358 7.82961 -0.00128218 -120 0.00363366 -0.00442172 -0.00129962 18.387 -7.41883 -0.00248249 -120 3.26975 5.49932 -0.816501 1.85678 -2.2452 11.8089 0.000207463 0.267758 -0.0719004 -0.82132 18.2275 -975.91 5.29529 -17.9195 0.547075
21529 0 0 -30.6552 10.9166 -120 0 -33.2515 -0.127197 -11.1258 59.5911 19.0367 7.83256 0 -46.4773 14.1561 -120 0 -24.9424 -0.413618 -14.2783 66.9827 18.3872 -7.41648 0 0.0692706 0 -33.2379 -11.1566 -0.130157 59.5842 -30.6194 10.8795 -24.8593 -14.2851 -0.41478 66.9289 -39.9973 14.1695 0.00879728 0.00983547 0.0692854 19.0349 7.83117 0.00133872 -120 0.000764981 0.00295064 -0.000895846 18.3881 -7.4173 0.00185781 -120 3.2554 5.50304 -0.799425 0.102566 -1.89535 12.384 0.00426153 0.312135 -0.0610082 3.69338 25.3805 -977.046 4.92682 -16.1179 0.761672
21534 0 0 -30.6488 10.9154 -120 0 -33.267 -0.128056 -11.1245 59.6002 19.037 7.83399 0 -46.4436 14.1507 -120 0 -25.03 -0.412759 -14.2731 67.0362 18.3869 -7.41505 0 0.0689841 0 -33.2441 -11.1133 -0.121975 59.5928 -30.875 10.9211 -24.9489 -14.2862 -0.419298 66.9832 -39.9948 14.164 -0.00888863 0.0231953 0.068056 19.0347 7.83294 0.00259547 -120 -0.00123131 0.00860604 -0.0010529 18.391 -7.41645 0.00147532 -119.999 3.24377 5.51547 -0.810353 -0.0477208 -1.32674 12.5986 0.000282341 0.312988 -0.0602463 11.2154 31.3501 -976.132 4.90809 -16.5875 0.942603
21539 0 0 -30.6422 10.9142 -120 0 -33.2825 -0.128973 -11.1231 59.6093 19.0373 7.83537 0 -46.4095 14.1452 -120 0 -25.1182 -0.411842 -14.2677 67.0898 18.3865 -7.41362 0 0.0686976 0 -33.2659 -11.1302 -0.129073 59.6022 -30.616 10.9283 -25.0355 -14.2856 -0.425818 67.0369 -39.996 14.1481 0.0230314 -0.0416842 0.0703509 19.045 7.83119 -0.00184668 -119.998 -0.00105453 0.00606521 -0.00193405 18.3853 -7.41451 0.00412543 -120 3.21964 5.52078 -0.815016 -1.01845 -1.46523 12.2966 -0.000358284 0.32366 -0.0469213 16.3414 22.4602 -976.706 5.54697 -15.3447 0.674306
21545 0 0 -30.6357 10.9129 -120 0 -33.2981 -0.12989 -11.1217 59.6184 19.0376 7.8368 0 -46.3749 14.1397 -120 0 -25.2069 -0.410925 -14.2624 67.1437 18.3862 -7.41224 0 0.0683539 0 -33.2838 -11.1157 -0.117207 59.6096 -30.6019 10.9354 -25.1206 -14.2576 -0.413859 67.0879 -39.9993 14.1435 -0.00643766 -0.0110773 0.0704056 19.0381 7.83606 -0.00201178 -120 0.000956226 -0.00504468 0.00314189 18.3862 -7.41332 0.00155728 -120 3.22165 5.52409 -0.791682 -2.18293 -2.05654 12.6438 -0.00500891 0.362513 -0.0639952 17.2352 19.84 -965.121 5.93432 -16.3215 0.594774
21550 0 0 -30.6291 10.9117 -120 0 -33.3139 -0.130864 -11.1204 59.6277 19.038 7.83823 0 -46.34 14.1341 -120 0 -25.2963 -0.410066 -14.257 67.1977 18.3858 -7.41075 0 0.0680674 0 -33.2959 -11.12 -0.127305 59.623 -30.9915 10.9214 -25.2061 -14.2406 -0.411875 67.1443 -40.0038 14.1454 0.0128681 0.0094803 0.0735202 19.0371 7.83677 -0.00138411 -120 0.00109283 -0.002305 0.00155728 18.3853 -7.41154 0.00300528 -120 3.21039 5.52093 -0.795806 -0.588246 -1.46269 11.5455 -0.00123716 0.268639 -0.0454036 21.8999 12.5863 -952.987 6.81013 -18.5365 0.375016
21558 0 0 -30.6225 10.9105 -120 0 -33.3298 -0.13178 -11.119 59.6371 19.0382 7.83972 0 -46.3046 14.1285 -120 0 -25.3863 -0.409149 -14.2515 67.2519 18.3854 -7.40932 0 0.0677809 0 -33.3114 -11.1487 -0.13532 59.6278 -30.8281 10.8567 -25.2931 -14.2556 -0.409736 67.1951 -39.9971 14.1331 0.015245 0.0193158 0.0712799 19.0362 7.83701 0.00161192 -120 -0.00137155 0.010054 -0.001796 18.3903 -7.41054 -0.00193474 -119.999 3.20685 5.52789 -0.799995 1.87787 -1.23625 11.5074 -0.00355854 0.268415 -0.0378219 17.2797 0.264878 -939.351 8.82567 -21.2193 0.00660243
21565 0 0 -30.6159 10.9093 -120 0 -33.3458 -0.132697 -11.1176 59.6465 19.0386 7.84116 0 -46.2688 14.1228 -120 0 -25.4769 -0.408175 -14.246 67.3063 18.3851 -7.40789 0 0.0674944 0 -33.3312 -11.1694 -0.122018 59.6396 -30.6568 10.9262 -25.3867 -14.2553 -0.408161 67.2521 -39.9967 14.1264 -0.0161183 0.0271842 0.0624279 19.0389 7.83975 -0.00218627 -120.001 -0.000926599 0.00672091 -0.000531889 18.3844 -7.40827 -0.000893596 -120 3.18732 5.52764 -0.79618 3.37644 -0.251782 10.1724 -0.00845059 0.22611 -0.00757045 -8.10565 -6.31335 -924.018 9.81164 -23.5424 -0.186349
21570 0 0 -30.6093 10.9081 -120 0 -33.3619 -0.133671 -11.1162 59.656 19.0389 7.84265 0 -46.2327 14.1171 -120 0 -25.568 -0.407258 -14.2405 67.3608 18.3847 -7.4064 0 0.0671507 0 -33.3454 -11.1615 -0.121486 59.6473 -30.7765 10.9133 -25.4747 -14.2463 -0.40772 67.3077 -39.9987 14.1244 0.005792 -0.0291608 0.0667719 19.0374 7.84133 0.00366098 -120 0.00128408 -0.00330894 -0.000992122 18.3856 -7.40729 0.00191245 -120 3.17258 5.55257 -0.811785 4.64734 0.824354 11.248 0.00638858 0.15901 0.0249303 -14.1856 -9.72487 -918.308 9.56927 -22.9975 -0.289069
21575 0 0 -30.6026 10.9069 -120 0 -33.3782 -0.134588 -11.1147 59.6656 19.0392 7.84414 0 -46.196 14.1114 -120 0 -25.6597 -0.406342 -14.2348 67.4156 18.3843 -7.40491 0 0.0668642 0 -33.3633 -11.1228 -0.1235 59.6549 -30.5144 10.9234 -25.5714 -14.2109 -0.410618 67.3604 -40.0001 14.1239 -0.0085516 0.0208731 0.0808968 19.0351 7.84289 -0.00211289 -120 -0.00263555 0.0085514 -0.000810011 18.3856 -7.40618 -0.0021026 -120 3.16025 5.55166 -0.779976 1.58442 0.292212 10.8479 -0.000761101 0.292688 0.00932344 -20.4451 -9.53885 -911.151 7.66098 -27.9974 -0.280235
21580 0 0 -30.5959 10.9057 -120 0 -33.3946 -0.135562 -11.1133 59.6753 19.0395 7.84563 0 -46.159 14.1056 -120 0 -25.752 -0.405368 -14.2292 67.4704 18.3839 -7.40342 0 0.0665777 0 -33.3804 -11.0984 -0.142188 59.6659 -30.5561 10.8915 -25.6586 -14.2379 -0.410801 67.4162 -39.9853 14.1099 -0.0151728 0.05792 0.0743671 19.0342 7.84453 -0.00410528 -120 -0.00410967 -0.00361563 0.00491774 18.3877 -7.40592 0.00278672 -120.003 3.15359 5.56521 -0.794887 0.743396 1.02995 11.2267 0.0052731 0.272608 0.0315724 -25.9271 -11.3349 -909.034 6.91143 -25.7056 -0.228892
21586 0 0 -30.5892 10.9045 -120 0 -33.411 -0.136479 -11.1118 59.685 19.0398 7.84712 0 -46.1215 14.0997 -120 0 -25.845 -0.404394 -14.2235 67.5255 18.3836 -7.40187 0 0.0662339 0 -33.3968 -11.1144 -0.136534 59.6747 -30.7525 10.9091 -25.7568 -14.2334 -0.405074 67.4702 -40.0062 14.1046 -0.011238 0.0348066 0.0650507 19.0397 7.84524 -0.00119385 -120 -0.00113634 -0.00931846 0.000491774 18.3836 -7.40304 0.000956226 -120 3.14398 5.57587 -0.778215 2.29721 -0.12458 10.8177 0.00324872 0.248537 -0.00293614 -15.536 -7.72408 -897.525 6.04595 -22.299 -0.126936
21591 0 0 -30.5824 10.9034 -120 0 -33.4276 -0.137453 -11.1103 59.6948 19.0402 7.84861 0 -46.0836 14.0939 -120 0 -25.9384 -0.403477 -14.2177 67.5807 18.3832 -7.40038 0 0.0659474 0 -33.4097 -11.1476 -0.124219 59.6883 -31.0262 10.9154 -25.8529 -14.2172 -0.403366 67.5229 -40.0057 14.1029 -0.00877337 0.0257908 0.0667446 19.0435 7.84715 -0.00196167 -119.999 -0.000651256 0.00295064 -0.00107448 18.3827 -7.40137 0.00551879 -120 3.14475 5.5937 -0.775601 2.92858 0.0178833 10.0801 -0.000184471 0.220255 0.00134516 1.51257 -19.4031 -897.195 6.09807 -23.1149 0.16417
21596 0 0 -30.5757 10.9022 -120 0 -33.4444 -0.138427 -11.1088 59.7047 19.0405 7.85015 0 -46.0452 14.0879 -120 0 -26.0325 -0.402503 -14.2119 67.636 18.3828 -7.39883 0 0.0656037 0 -33.4231 -11.1473 -0.141145 59.6955 -30.6667 10.8889 -25.9403 -14.1988 -0.40522 67.5804 -39.9873 14.0783 0.0285502 0.0241789 0.0627011 19.0373 7.84649 -0.00229821 -120 -0.00182318 -0.00154587 -0.002045 18.3845 -7.40008 0.00262279 -119.999 3.13983 5.60202 -0.770156 2.01935 1.72614 10.6661 0.0170105 0.220544 0.0525574 -0.417587 -18.8817 -902.894 6.4049 -25.1533 0.935591
21602 0 0 -30.5688 10.901 -120 0 -33.4613 -0.139343 -11.1072 59.7147 19.0408 7.8517 0 -46.0064 14.082 -120 0 -26.1271 -0.401472 -14.2061 67.6915 18.3824 -7.39729 0 0.0653172 0 -33.4424 -11.135 -0.125804 59.7059 -30.4918 10.8342 -26.03 -14.1965 -0.403925 67.636 -39.9985 14.086 0.00986279 0.0240423 0.0660343 19.0364 7.84969 -0.00137927 -120 -0.000601643 -0.00409396 0.000218566 18.3802 -7.39851 0.00133872 -120 3.11557 5.60613 -0.76592 0.192178 0.902081 9.61656 0.00528589 0.244081 0.0276925 3.90845 -11.5085 -898.658 8.95283 -24.7686 1.54932
21607 0 0 -30.5621 10.8999 -120 0 -33.4782 -0.140317 -11.1057 59.7248 19.0412 7.85325 0 -45.9673 14.076 -120 0 -26.2223 -0.400497 -14.2002 67.747 18.382 -7.39574 0 0.0649734 0 -33.461 -11.1516 -0.146458 59.7157 -31.0356 10.8887 -26.1267 -14.2088 -0.39981 67.6912 -40.0047 14.0796 0.0322658 -0.00731086 0.0726459 19.0405 7.85215 0.00174853 -120 0.00221298 -0.00981413 0.00112015 18.3825 -7.39748 -0.000660979 -120 3.11227 5.61794 -0.779245 0.0225307 1.25015 10.0444 0.00177589 0.198101 0.038084 13.2424 -12.9497 -902.308 9.48911 -24.1928 1.86082
21612 0 0 -30.5552 10.8987 -120 0 -33.4953 -0.141291 -11.1042 59.7349 19.0415 7.85479 0 -45.9276 14.07 -120 0 -26.3181 -0.399523 -14.1943 67.8027 18.3816 -7.39413 0 0.0646296 0 -33.4754 -11.0862 -0.147875 59.7254 -30.8709 10.8049 -26.2246 -14.2094 -0.403501 67.7478 -39.9985 14.0768 -0.024107 0.025463 0.0670998 19.0389 7.85272 0.00213102 -120 0.000956226 0.00467185 0.00125676 18.3813 -7.39363 0.00152996 -120 3.10278 5.60402 -0.758557 -1.15355 -0.728047 11.0605 0.000627047 0.290361 -0.0214799 8.35514 0.317754 -914.377 10.5423 -24.4571 3.0086
21617 0 0 -30.5484 10.8976 -120 0 -33.5125 -0.142265 -11.1026 59.7451 19.0419 7.8564 0 -45.8875 14.0639 -120 0 -26.4144 -0.398492 -14.1883 67.8586 18.3812 -7.39259 0 0.0643432 0 -33.4978 -11.1432 -0.11809 59.736 -30.7792 10.8255 -26.3126 -14.1831 -0.399865 67.8033 -40.0024 14.0719 0.0114201 -0.0122226 0.0661982 19.042 7.85499 0.000546415 -120 -0.00120763 0.00305992 0.000437132 18.381 -7.3944 0.000764981 -120 3.10297 5.62541 -0.749012 -0.757192 0.119315 11.7228 -0.000353667 0.211406 0.00390605 11.091 1.33825 -920.239 11.2738 -24.9958 3.81595
21625 0 0 -30.5415 10.8965 -120 0 -33.5299 -0.143239 -11.101 59.7554 19.0422 7.85794 0 -45.8469 14.0577 -120 0 -26.5112 -0.397461 -14.1823 67.9145 18.3808 -7.39098 0 0.0639994 0 -33.5102 -11.131 -0.145658 59.7458 -30.4905 10.8733 -26.4119 -14.1583 -0.404203 67.8561 -39.9967 14.0759 -0.00991512 0.010054 0.0548874 19.0413 7.85384 0.00215834 -120 -0.000988404 -0.00988971 -0.00185812 18.3837 -7.39303 -0.00165635 -119.999 3.0918 5.63445 -0.741036 -0.95445 -0.532097 11.6456 0.00238592 0.330097 -0.0158281 5.56196 -3.93538 -917.597 10.5988 -26.7788 4.95581
21630 0 0 -30.5346 10.8953 -120 0 -33.5474 -0.144213 -11.0994 59.7658 19.0425 7.85955 0 -45.806 14.0516 -120 0 -26.6087 -0.396487 -14.1762 67.9706 18.3804 -7.38938 0 0.0636556 0 -33.5306 -11.0925 -0.139053 59.7552 -30.8125 10.9208 -26.5092 -14.1842 -0.398401 67.9152 -40.0097 14.0572 -0.00548944 -0.0190556 0.0629197 19.0437 7.85808 0.000573736 -120 -0.000793927 -0.0024957 -0.00245804 18.3802 -7.39002 0.000846944 -120 3.0853 5.63962 -0.746648 1.56835 -2.55935 11.4339 0.00413992 0.261745 -0.0767626 10.0767 5.47828 -918.639 10.6782 -29.0381 5.82814
21635 0 0 -30.5277 10.8942 -120 0 -33.565 -0.145188 -11.0978 59.7762 19.0429 7.86115 0 -45.7645 14.0454 -120 0 -26.7066 -0.395455 -14.17 68.0267 18.38 -7.38778 0 0.0633118 0 -33.544 -11.1326 -0.146535 59.7664 -30.702 10.8729 -26.6186 -14.1579 -0.399175 67.9713 -39.9972 14.0574 0.00215834 -0.0223814 0.0598871 19.0415 7.85988 0.00150264 -120 -0.000855531 0.0149718 -0.00118645 18.3847 -7.38939 0.00218566 -120 3.09674 5.64681 -0.736093 2.70356 -2.29378 11.6264 -0.000984265 0.27361 -0.0688718 -12.0159 3.05814 -938.524 10.2651 -29.3503 5.78297
21640 0 0 -30.5208 10.8931 -120 0 -33.5827 -0.146219 -11.0961 59.7868 19.0432 7.86281 0 -45.7226 14.0391 -120 0 -26.8051 -0.394424 -14.1639 68.083 18.3796 -7.38611 0 0.0630254 0 -33.5644 -11.1649 -0.138983 59.7773 -30.5287 10.9298 -26.707 -14.1778 -0.394275 68.0265 -39.9997 14.0464 0.0194524 0.0148898 0.0625099 19.0439 7.86084 -0.00119678 -120.001 -0.00151119 0.000655698 -0.000289745 18.3805 -7.38669 0.00404347 -120 3.09085 5.64887 -0.739367 2.25131 -1.40752 11.3889 0.00471196 0.22962 -0.0423071 -17.8416 7.24811 -943.229 10.4131 -32.4815 5.58491
21646 0 0 -30.5138 10.892 -120 0 -33.6005 -0.147193 -11.0945 59.7974 19.0436 7.86442 0 -45.6803 14.0328 -120 0 -26.9042 -0.393336 -14.1577 68.1393 18.3792 -7.38451 0 0.0626816 0 -33.5838 -11.16 -0.140811 59.7889 -30.6343 10.8109 -26.812 -14.1682 -0.393502 68.0833 -39.9963 14.042 0.00912513 0.0181956 0.0630836 19.0415 7.86231 -0.0021824 -120.001 0.00150264 -0.00221436 0.00122943 18.3784 -7.38678 0.00213102 -120 3.10394 5.66325 -0.725605 2.53625 -0.96356 11.7681 0.00392213 0.270954 -0.0290379 -23.5868 7.26502 -951.44 9.79516 -30.3124 4.71629
21651 0 0 -30.5069 10.8908 -120 0 -33.6184 -0.148167 -11.0928 59.808 19.0439 7.86608 0 -45.6375 14.0265 -120 0 -27.0038 -0.392304 -14.1514 68.1957 18.3788 -7.38285 0 0.0623378 0 -33.5983 -11.1257 -0.145229 59.7987 -30.9137 10.8297 -26.8972 -14.1614 -0.390285 68.1353 -40.0035 14.0332 0.00243155 -0.0380856 0.0584937 19.0431 7.86289 -0.00193554 -120 0.00221298 0.0106278 -0.00395638 18.3792 -7.38465 -0.00236283 -120 3.13986 5.68591 -0.732322 2.04354 -0.619946 11.7098 0.00339887 0.286712 -0.0187597 -17.3354 -4.09702 -969.083 12.2083 -30.4353 3.69538
21656 0 0 -30.4999 10.8898 -120 0 -33.6365 -0.149198 -11.0911 59.8188 19.0443 7.86774 0 -45.5941 14.0201 -120 0 -27.1039 -0.391216 -14.1451 68.2522 18.3783 -7.38119 0 0.061994 0 -33.6157 -11.1465 -0.127767 59.8066 -30.4333 10.9144 -26.9951 -14.1261 -0.39645 68.1928 -39.9989 14.0357 -0.0256304 -0.0353386 0.06363 19.0485 7.86616 0.00363366 -120 0.0030326 -0.00167279 0.00109283 18.3813 -7.38278 0.00106551 -119.999 3.13919 5.68443 -0.717874 0.0191956 0.169967 11.3379 0.00186172 0.296299 0.0049308 -18.8221 -2.67979 -974.317 12.6523 -30.6686 3.12372
21663 0 0 -30.4929 10.8887 -120 0 -33.6546 -0.150172 -11.0894 59.8296 19.0447 7.8694 0 -45.5504 14.0137 -120 0 -27.2046 -0.390184 -14.1387 68.3088 18.3779 -7.37952 0 0.0616503 0 -33.6406 -11.0822 -0.138317 59.8187 -30.4035 10.8444 -27.1151 -14.1349 -0.395254 68.2478 -39.9972 14.0298 0.0221571 -0.0433574 0.0814158 19.0425 7.8683 -0.00165047 -119.998 0.00401615 0.00603789 0.0059286 18.3765 -7.3812 -0.00118516 -119.999 3.15506 5.6962 -0.725369 1.77088 -1.3648 11.8326 0.00796202 0.279081 -0.041121 -8.8577 -10.5665 -965.294 13.5332 -30.6004 2.71408
21668 0 0 -30.4859 10.8876 -120 0 -33.673 -0.151204 -11.0877 59.8405 19.045 7.87107 0 -45.5062 14.0072 -120 0 -27.3057 -0.389096 -14.1323 68.3654 18.3775 -7.37786 0 0.0613065 0 -33.6511 -11.1557 -0.131791 59.8292 -30.389 10.9157 -27.208 -14.1121 -0.396834 68.3075 -40.0047 14.0101 -0.016959 0.0541771 0.060898 19.0418 7.86873 -0.00224803 -119.997 -0.00162395 0.00437132 0.00338777 18.3755 -7.37776 -0.00333254 -120 3.16242 5.71945 -0.726417 0.963939 -0.208415 11.4311 0.00904589 0.253677 -0.00642631 -0.197577 -1.81826 -967.737 12.1086 -28.4809 2.23063
21673 0 0 -30.4789 10.8865 -120 0 -33.6914 -0.152178 -11.086 59.8515 19.0453 7.87273 0 -45.4616 14.0007 -120 0 -27.4074 -0.388007 -14.1259 68.422 18.377 -7.37614 0 0.0609054 0 -33.6785 -11.1552 -0.150764 59.8412 -30.7217 10.9162 -27.3109 -14.0998 -0.389371 68.3658 -40.012 14.0154 0.0222937 -0.0408184 0.0660889 19.054 7.87119 -0.00346422 -119.999 0.00327849 0.00893389 0.00743125 18.3879 -7.37763 -0.00557623 -120 3.16638 5.73302 -0.738826 -0.638384 0.135222 12.1189 0.0065517 0.401073 0.00388225 16.8895 5.91463 -967.104 10.3812 -26.7896 1.43565
21678 0 0 -30.4719 10.8854 -120 0 -33.7099 -0.153209 -11.0842 59.8626 19.0457 7.87445 0 -45.4164 13.9942 -120 0 -27.5097 -0.386918 -14.1193 68.4788 18.3766 -7.37448 0 0.0605616 0 -33.6974 -11.1173 -0.155694 59.8521 -30.4421 10.8362 -27.4053 -14.1322 -0.388106 68.4226 -40.0032 13.9974 0.0176765 -0.0187099 0.0604608 19.0467 7.87188 -0.00288741 -120 0.00120211 -0.00254309 0.00491774 18.3762 -7.37668 0.00377027 -120 3.16586 5.73387 -0.732366 0.164656 -0.0158662 11.6363 0.0087665 0.24748 -0.000642271 18.7879 11.0106 -962.509 9.93915 -28.6057 0.997278
21687 0 0 -30.4649 10.8843 -120 0 -33.7285 -0.15424 -11.0824 59.8737 19.0461 7.87611 0 -45.3708 13.9876 -120 0 -27.6124 -0.38583 -14.1128 68.5355 18.3762 -7.37276 0 0.0602179 0 -33.7159 -11.1105 -0.144602 59.8627 -30.4247 10.8722 -27.5232 -14.0964 -0.388859 68.4796 -39.9856 13.9924 -0.0115846 -0.0276696 0.0619635 19.0456 7.87414 0.0015846 -120 -0.00186822 -0.00522727 0.000819623 18.3755 -7.37446 0.00609253 -120 3.17429 5.73519 -0.721285 -3.19601 -0.218212 11.8297 0.00140634 0.391793 -0.00670139 9.93881 9.10793 -946.777 9.82395 -27.5497 0.199279
21692 0 0 -30.4578 10.8833 -120 0 -33.7473 -0.155214 -11.0807 59.885 19.0464 7.87783 0 -45.3247 13.9809 -120 0 -27.7156 -0.384684 -14.1062 68.5924 18.3757 -7.37104 0 0.0598741 0 -33.7243 -11.0764 -0.155752 59.8745 -30.4002 10.8292 -27.6247 -14.0984 -0.384828 68.5366 -39.9936 13.9885 -0.0234347 -0.0240016 0.0626738 19.0448 7.87584 0.00147532 -119.999 0.00330581 -0.00387748 -0.00131889 18.3749 -7.37149 -0.00310377 -119.999 3.18988 5.72549 -0.704297 -0.608675 -0.562813 10.3856 -0.00110811 0.268776 -0.0169915 -0.590077 -6.34278 -927.581 10.6059 -28.9237 -0.417908
21697 0 0 -30.4508 10.8822 -120 0 -33.7661 -0.156246 -11.0789 59.8963 19.0468 7.87954 0 -45.2781 13.9743 -120 0 -27.8194 -0.383595 -14.0996 68.6492 18.3753 -7.36933 0 0.0595303 0 -33.7491 -11.1278 -0.154148 59.884 -30.6478 10.8841 -27.7173 -14.1107 -0.38441 68.5905 -39.9951 13.9825 0.028359 0.00628377 0.0577014 19.0456 7.87767 -0.00115485 -120 -0.0012031 0.00778642 0.000273208 18.3752 -7.37124 -0.00259984 -120 3.20477 5.73693 -0.706179 3.30026 -0.220759 10.4084 0.00357033 0.244523 -0.00669033 -5.66622 -20.424 -903.733 10.7072 -28.3783 -1.24247
21703 0 0 -30.4437 10.8812 -120 0 -33.7851 -0.157277 -11.0771 59.9076 19.0472 7.88126 0 -45.2311 13.9676 -120 0 -27.9237 -0.382449 -14.0929 68.7061 18.3749 -7.36755 0 0.0591292 0 -33.7664 -11.0677 -0.153629 59.8968 -30.3928 10.9148 -27.8275 -14.0863 -0.3822 68.6466 -40.0041 13.9739 0.00795034 0.0127042 0.0548874 19.0485 7.87988 0.00109283 -120 0.00191245 0.00685751 0.000655698 18.3808 -7.36977 0.00152996 -120 3.22623 5.74841 -0.686208 3.38084 0.0084993 10.3258 0.00338647 0.234187 0.000206194 -14.9901 -10.1425 -896.031 10.7406 -28.0324 -1.10442
